#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
portfolio_48_trade_3,016872C,15.45,324.16,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1497.73,1497.73
portfolio_48_trade_4,016872C,20.55,977.23,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1540.45,1540.45
,016875C,7.01,140.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.01,140.15,None,1176.80,1176.80
portfolio_75_trade_9,016875C,5.26,138.44,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,638.50,638.50
,016947C,23.16,406.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.16,406.97,None,2228.38,2228.38
portfolio_75_trade_16,016947C,18.37,402.47,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1202.47,1202.47
,017028O,214.48,681.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214.48,681.10,None,8631.00,8631.00
portfolio_75_trade_5,017028O,163.93,671.14,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,4912.95,4912.95
,017035C,51.60,1506.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.60,1506.97,None,6884.38,6884.38
portfolio_75_trade_8,017035C,38.35,1493.52,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3620.18,3620.18
,017191C,75.78,770.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.78,770.96,None,4488.85,4488.85
portfolio_75_trade_7,017191C,53.83,764.29,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2333.24,2333.24
,017413O,58.82,1010.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.82,1010.91,None,5704.23,5704.23
portfolio_75_trade_10,017413O,46.70,999.50,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3085.56,3085.56
,017536O,3112.01,33456.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3112.01,33456.57,None,19189.81,19189.81
portfolio_34_trade_6,017536O,661.03,14331.46,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,909.88,909.88
portfolio_34_trade_7,017536O,2236.79,19013.99,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,11189.26,11189.26
,017544O,69.96,504.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.96,504.49,None,4603.63,4603.63
portfolio_75_trade_14,017544O,54.35,498.21,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2521.90,2521.90
,017546O,30.83,220.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.83,220.12,None,2618.49,2618.49
portfolio_75_trade_18,017546O,23.48,217.06,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1476.00,1476.00
,017842O,44.21,364.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.21,364.34,None,5654.37,5654.37
portfolio_75_trade_15,017842O,36.29,356.61,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3419.05,3419.05
,017870O,5006.00,39146.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5006.00,39146.93,None,51779.86,51779.86
portfolio_75_trade_4,017870O,4501.12,38752.45,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,27333.14,27333.14
,017924O,75.87,187.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.87,187.56,None,5850.25,5850.25
portfolio_75_trade_3,017924O,63.08,181.84,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3779.49,3779.49
,017925O,19.11,67.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.11,67.32,None,1877.28,1877.28
portfolio_75_trade_11,017925O,15.80,65.41,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1197.76,1197.76
,017926O,19.78,60.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.78,60.47,None,1686.23,1686.23
portfolio_75_trade_12,017926O,16.37,58.75,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1075.87,1075.87
,017927O,22.07,67.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.07,67.47,None,1881.43,1881.43
portfolio_68_trade_15,017927O,18.26,65.55,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1200.41,1200.41
,017928O,65.10,229.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.10,229.35,None,6396.05,6396.05
portfolio_58_trade_14,017928O,53.83,222.84,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,4080.87,4080.87
,018025O,878.01,2931.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,878.01,2931.99,None,62348.12,62348.12
portfolio_58_trade_19,018025O,730.21,2858.84,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,38709.08,38709.08
,018041O,64.66,204.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.66,204.15,None,7868.25,7868.25
portfolio_70_trade_10,018041O,35.85,61.97,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,4557.25,4557.25
portfolio_70_trade_9,018041O,23.70,137.18,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1841.61,1841.61
,018068O,9905.99,16619.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9905.99,16619.10,None,280958.44,280958.44
portfolio_59_trade_2,018068O,8170.90,16241.99,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,171884.97,171884.97
,018069O,75.58,415.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.58,415.48,None,7023.96,7023.96
portfolio_58_trade_9,018069O,62.27,406.05,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,4297.12,4297.12
,018070O,617.20,2492.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,617.20,2492.86,None,42143.77,42143.77
portfolio_59_trade_1,018070O,508.97,2436.30,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,25782.74,25782.74
,018071O,203.41,727.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203.41,727.09,None,12291.93,12291.93
portfolio_59_trade_3,018071O,167.79,710.59,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,7519.97,7519.97
,018072O,44.61,207.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.61,207.74,None,3511.98,3511.98
portfolio_58_trade_7,018072O,36.77,203.02,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2148.56,2148.56
,018073O,435.89,1558.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,435.89,1558.04,None,26339.85,26339.85
portfolio_58_trade_10,018073O,359.55,1522.69,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,16114.22,16114.22
,018081Y,0.36,40.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,40.09,None,242.17,356.66
portfolio_57_trade_13,018081Y,0.13,39.28,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,82.28,119.25
,018214O,60.43,172.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.43,172.77,None,3441.54,3441.54
portfolio_58_trade_11,018214O,50.82,168.23,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2183.14,2183.14
,018274O,43.92,592.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.92,592.67,None,3440.86,3440.86
portfolio_48_trade_5,018274O,33.65,225.01,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2726.37,2726.37
portfolio_48_trade_6,018274O,8.81,366.53,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,311.14,311.14
,018312O,184.44,1108.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.44,1108.72,None,19198.07,19198.07
portfolio_58_trade_16,018312O,156.81,1080.80,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,12134.33,12134.33
,018316O,130.64,690.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.64,690.25,None,15031.25,15031.25
portfolio_58_trade_6,018316O,111.30,670.57,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,9708.92,9708.92
,018339O,1236.69,704.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1236.69,704.25,None,15937.57,15937.57
portfolio_58_trade_4,018339O,1051.69,683.85,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,10316.21,10316.21
,018389O,38.49,214.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.49,214.32,None,3631.15,3631.15
portfolio_58_trade_17,018389O,33.06,208.92,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2318.65,2318.65
,018446Y,8074.86,10713.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8074.86,10713.79,None,276091.36,276091.36
portfolio_58_trade_8,018446Y,6961.83,10380.19,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,182557.16,182557.16
,018601O,9472.47,6342.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9472.47,6342.91,None,184888.48,184888.48
portfolio_57_trade_19,018601O,8239.96,6128.21,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,125143.70,125143.70
,018641O,8925.77,9803.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8925.77,9803.55,None,309700.28,309700.28
portfolio_58_trade_1,018641O,7774.97,9457.71,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,211085.49,211085.49
,018663O,3504.86,6491.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3504.86,6491.34,None,137322.28,137322.28
portfolio_58_trade_15,018663O,3155.20,6289.07,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,94220.40,94220.40
,018714O,3544.72,639.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-203.20,3544.72,639.60,None,138277.94,149914.12
portfolio_35_trade_7,018714O,898.98,683.54,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,12142.97,12142.97
portfolio_35_trade_8,018714O,1786.66,1458.83,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,23558.75,23558.75
portfolio_35_trade_9,018714O,917.09,1011.88,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,9336.32,9336.32
,018715O,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,None,0.19,0.50
portfolio_48_trade_7,018715O,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
portfolio_48_trade_8,018715O,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,018775O,0.82,47.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,47.25,None,530.45,684.35
portfolio_58_trade_3,018775O,0.34,46.94,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,205.64,236.64
,018830O,350.62,1741.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350.62,1741.25,None,10086.12,10086.12
portfolio_58_trade_18,018830O,299.87,1716.56,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,5841.68,5841.68
,018831O,326.78,561.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,326.78,561.83,None,8036.31,8036.31
portfolio_44_trade_9,018831O,282.39,548.72,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,5114.07,5114.07
,018833O,110.14,195.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.14,195.67,None,2672.37,2672.37
portfolio_43_trade_5,018833O,95.07,191.22,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1691.68,1691.68
,018840O,10478.72,15975.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10478.72,15975.44,None,165220.71,165220.71
portfolio_44_trade_15,018840O,9010.64,15666.49,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,101310.24,101310.24
,018870O,78.93,1070.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.93,1070.86,None,3937.04,3937.04
portfolio_47_trade_15,018870O,5.03,380.73,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,54.61,54.61
portfolio_47_trade_16,018870O,70.90,689.25,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3039.78,3039.78
,018908O,1199.66,181.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1199.66,181.79,None,721144.31,1143847.00
portfolio_45_trade_8,018908O,969.31,105.45,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,582915.18,876392.31
,018973O,34.77,4480.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.77,4480.68,None,2799.12,2799.12
portfolio_44_trade_12,018973O,13.30,4478.64,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1020.68,1101.80
,019018O,37.29,557.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.29,557.69,None,437.35,437.35
portfolio_44_trade_14,019018O,32.32,554.51,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,210.30,210.30
,019019O,10.98,178.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.98,178.46,None,755.98,755.98
portfolio_44_trade_10,019019O,5.67,178.05,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,359.21,359.21
,019027O,223.16,3337.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.16,3337.52,None,2617.31,2617.31
portfolio_44_trade_13,019027O,193.44,3318.45,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1258.55,1258.55
,019029O,1230.31,10793.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1230.31,10793.07,None,15940.42,15940.42
portfolio_45_trade_9,019029O,993.47,10729.96,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,7775.95,7775.95
,019035O,1109.59,20500.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1109.59,20500.05,None,22350.17,22350.17
portfolio_44_trade_11,019035O,920.95,20402.31,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,10571.13,10571.13
,019046O,49.40,843.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.40,843.03,None,661.11,661.11
portfolio_45_trade_6,019046O,42.82,838.21,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,317.90,317.90
,019047O,77.90,1329.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.90,1329.39,None,1042.52,1042.52
portfolio_45_trade_5,019047O,67.52,1321.79,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,501.30,501.30
,019068O,219.40,3281.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.40,3281.32,None,2573.24,2573.24
portfolio_58_trade_5,019068O,190.18,3262.57,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1237.36,1237.36
,019071O,252.58,4310.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,252.58,4310.25,None,3380.13,3380.13
portfolio_71_trade_19,019071O,218.91,4285.61,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1625.36,1625.36
,019072O,68.22,1020.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.22,1020.28,None,800.11,800.11
portfolio_71_trade_17,019072O,59.14,1014.45,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,384.74,384.74
,019073O,3.83,57.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.83,57.28,None,44.92,44.92
portfolio_71_trade_18,019073O,3.32,56.96,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,21.60,21.60
,019100O,679.01,4185.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,679.01,4185.15,None,49936.63,49936.63
portfolio_72_trade_10,019100O,586.60,4099.71,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,30522.73,30522.73
,019104O,2062.20,65501.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2062.20,65501.77,None,31183.81,31183.81
portfolio_71_trade_15,019104O,1691.68,65320.17,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,12810.56,12810.56
,019123O,9348.98,81459.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9348.98,81459.05,None,26788.07,26788.07
portfolio_72_trade_11,019123O,7613.91,81224.10,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,10997.75,10997.75
,019157O,26100.96,592170.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26100.96,592170.71,None,33320.03,33320.03
portfolio_71_trade_16,019157O,23121.17,590759.10,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,12279.31,12279.31
,019188O,124.13,1955.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.13,1955.82,None,1016.63,1016.63
portfolio_71_trade_5,019188O,103.68,1946.54,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,440.14,440.14
,019189O,177.11,10604.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177.11,10604.32,None,4384.47,4384.47
portfolio_72_trade_7,019189O,138.79,10583.46,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1717.90,1717.90
,019196Y,1.71,150.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.71,150.50,None,1832.39,3414.90
portfolio_71_trade_2,019196Y,0.51,141.58,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,548.43,761.54
,019227O,548.97,13410.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,548.97,13410.46,None,8549.10,8549.10
portfolio_71_trade_13,019227O,455.92,13352.92,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3838.02,3838.02
,019239O,40.10,565.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.10,565.13,None,447.83,447.83
portfolio_72_trade_1,019239O,33.49,562.35,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,210.02,210.02
,019240O,85.48,3230.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.48,3230.89,None,1229.07,1229.07
portfolio_72_trade_8,019240O,71.08,3221.53,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,507.07,507.07
,019270O,924.60,28721.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,924.60,28721.97,None,19561.43,19561.43
portfolio_71_trade_8,019270O,765.95,28613.25,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,8670.30,8670.30
,019271O,146.59,3996.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.59,3996.10,None,2721.59,2721.59
portfolio_71_trade_7,019271O,121.47,3980.97,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1206.30,1206.30
