#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
204,2023-12-15,14,1588362.722122,1432824.877836,0.000000,2144963.972531,CPTY_A,7.857796
205,2023-12-29,14,1578266.213456,1507807.062372,0.000000,1386932.691168,CPTY_A,7.896152
206,2024-01-12,14,1689055.886244,1546720.961209,0.000000,1303449.169869,CPTY_A,7.934426
207,2024-01-26,14,1735229.115864,1487992.319557,0.000000,1894129.214535,CPTY_A,7.972678
208,2024-02-09,14,1551123.090192,1382239.276284,0.000000,1498070.842304,CPTY_A,8.010929
209,2024-02-23,14,1341132.985104,1271599.352428,-114832.093945,1216032.247245,CPTY_A,8.049180
210,2024-03-08,14,1513388.159231,1402588.573997,0.000000,1843756.480373,CPTY_A,8.087432
211,2024-03-22,14,1392609.307062,1387433.078187,0.000000,1056055.408813,CPTY_A,8.125683
212,2024-04-05,14,1527160.833181,1361785.528102,0.000000,2313903.701304,CPTY_A,8.163934
213,2024-04-19,14,1601587.907101,1394836.992767,0.000000,2076684.965380,CPTY_A,8.202186
214,2024-05-03,14,1365607.089756,1256533.710317,0.000000,1822979.414836,CPTY_A,8.240437
215,2024-05-17,14,1536738.718101,1328538.181070,0.000000,2587548.171870,CPTY_A,8.278689
216,2024-05-31,14,1324116.329253,1096265.498817,154778.801836,1754542.014869,CPTY_A,8.316940
217,2024-06-14,14,1557750.214799,1407077.711469,0.000000,1619599.807922,CPTY_A,8.355191
218,2024-06-28,14,1394785.198927,1293567.998363,0.000000,2222991.736343,CPTY_A,8.393443
219,2024-07-12,14,1416983.743497,1301902.625076,0.000000,1423539.826312,CPTY_A,8.431694
220,2024-07-26,14,1357135.358885,1235235.577318,0.000000,1699408.034827,CPTY_A,8.469945
221,2024-08-09,14,1348095.792783,1287182.483344,0.000000,1162406.329194,CPTY_A,8.508197
222,2024-08-23,14,1561948.600557,1416115.559441,-108455.507891,1572113.187473,CPTY_A,8.546448
223,2024-09-06,14,1445169.350268,1339164.522383,0.000000,1280761.734118,CPTY_A,8.584699
224,2024-09-20,14,1610379.065195,1519851.831638,0.000000,1583074.629002,CPTY_A,8.622951
225,2024-10-04,14,1318818.563087,1103103.168295,0.000000,1871935.946461,CPTY_A,8.661202
226,2024-10-18,14,1472014.616229,1292891.839956,0.000000,1015493.622101,CPTY_A,8.699454
227,2024-11-01,14,1513896.489843,1435791.483844,0.000000,1980069.206819,CPTY_A,8.737705
228,2024-11-15,14,1442399.913312,1273087.797482,0.000000,1800800.507340,CPTY_A,8.775956
229,2024-11-29,14,1497185.153199,1299535.114314,149639.043994,1629710.853516,CPTY_A,8.814208
230,2024-12-13,14,1563257.199398,1425233.576926,0.000000,1279888.268323,CPTY_A,8.852459
231,2024-12-27,14,1507190.964604,1346345.074795,0.000000,1156142.447936,CPTY_A,8.890710
232,2025-01-10,14,1554146.110127,1400096.354432,0.000000,1730301.143291,CPTY_A,8.929029
233,2025-01-24,14,1255580.583171,1133624.366864,0.000000,1369046.440265,CPTY_A,8.967385
234,2025-02-07,14,1268849.351278,1109953.665809,0.000000,1710699.882143,CPTY_A,9.005741
235,2025-02-21,14,1684437.963068,1573791.262472,-105507.067295,1885323.530410,CPTY_A,9.044098
236,2025-03-07,14,1049402.033266,970170.846588,0.000000,1234283.660727,CPTY_A,9.082454
237,2025-03-21,14,1489406.990893,1237221.566361,0.000000,1452294.180770,CPTY_A,9.120810
238,2025-04-04,18,1618824.252840,1470054.722241,0.000000,1720862.679644,CPTY_A,9.159166
239,2025-04-22,10,1640620.689402,1475312.345771,0.000000,2757831.018000,CPTY_A,9.208481
240,2025-05-02,14,1325637.252527,1223205.424091,0.000000,1513488.041547,CPTY_A,9.235878
241,2025-05-16,14,1319071.354466,1236024.936585,0.000000,1440171.102567,CPTY_A,9.274235
242,2025-05-30,14,1620200.584565,1202959.817780,158575.586914,2808014.977755,CPTY_A,9.312591
243,2025-06-13,14,1426764.124645,1366317.584915,0.000000,1397228.958170,CPTY_A,9.350947
244,2025-06-27,14,1643456.053465,1440938.933482,0.000000,1576011.568838,CPTY_A,9.389303
245,2025-07-11,14,1624279.708659,1247745.712888,0.000000,2764082.522098,CPTY_A,9.427659
246,2025-07-25,14,1490709.353703,1376626.738836,0.000000,1532597.315455,CPTY_A,9.466015
247,2025-08-08,14,1541653.729882,1346060.941363,0.000000,1332681.109955,CPTY_A,9.504372
248,2025-08-22,14,56202.774712,40355.507218,781461.698750,89598.984391,CPTY_A,9.542728
249,2025-09-05,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.581084
250,2025-09-19,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.619440
251,2025-10-03,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.657796
252,2025-10-17,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.696152
253,2025-10-31,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.734509
254,2025-11-14,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.772865
255,2025-11-28,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.811221
256,2025-12-12,17,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.849577
257,2025-12-29,11,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.896152
258,2026-01-09,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.926289
259,2026-01-23,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.964646
260,2026-02-06,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.003002
261,2026-02-20,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.041358
262,2026-03-06,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.079714
263,2026-03-20,18,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.118070
264,2026-04-07,10,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.167385
265,2026-04-17,18,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.194783
266,2026-05-05,10,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.244098
267,2026-05-15,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.271495
268,2026-05-29,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.309851
