#Scenario,TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/7/3Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/8/4Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/9/5Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/10/7Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/11/10Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/12/15Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/13/20Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/14/25Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-1M/15/30Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/0/2W,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/1/1M,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/2/3M,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/3/6M,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/4/9M,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/5/1Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/6/2Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/7/3Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/8/4Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/9/5Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/10/7Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/11/10Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/12/15Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/13/20Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/14/25Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-3M/15/30Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/0/2W,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/1/1M,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/6/2Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/7/3Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/8/4Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/9/5Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/10/7Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/11/10Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/12/15Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/13/20Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/14/25Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_CALL_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EURIBOR-6M/15/30Y,Cross,316118.06,0.000100,0.000100,316105.42,-12.64
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y,Up,160152.87,0.000100,#N/A,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y,Up,160152.87,0.000100,#N/A,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/USD/11/10Y,Up,160152.87,0.000100,#N/A,159769.68,-383.18
parallel_rates,FX_PUT_OPTION,DiscountCurve/USD/12/15Y,Up,160152.87,0.000100,#N/A,160145.20,-7.66
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y,Down,160152.87,0.000100,#N/A,159927.56,-225.31
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y,Down,160152.87,0.000100,#N/A,160148.36,-4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/USD/11/10Y,Down,160152.87,0.000100,#N/A,160536.80,383.93
parallel_rates,FX_PUT_OPTION,DiscountCurve/USD/12/15Y,Down,160152.87,0.000100,#N/A,160160.53,7.66
parallel_rates,FX_PUT_OPTION,FXSpot/USDEUR/0/spot,Up,160152.87,0.008920,#N/A,164055.09,3902.23
parallel_rates,FX_PUT_OPTION,FXSpot/USDEUR/0/spot,Down,160152.87,0.008920,#N/A,156288.32,-3864.54
parallel_rates,FX_PUT_OPTION,FXVolatility/USDEUR/3/5Y/ATM,Up,160152.87,0.002230,#N/A,162271.39,2118.52
parallel_rates,FX_PUT_OPTION,FXVolatility/USDEUR/3/5Y/ATM,Down,160152.87,0.002230,#N/A,158032.82,-2120.04
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/0/2W:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/1/1M:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/1/1M:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/2/3M:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/2/3M:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/3/6M:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/3/6M:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/4/9M:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/5/1Y:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/6/2Y:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/6/2Y:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/7/3Y:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/7/3Y:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/8/4Y:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/8/4Y:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/9/5Y:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/9/5Y:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/10/7Y:DiscountCurve/EUR/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/10/7Y:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:DiscountCurve/EUR/12/15Y,Cross,160152.87,0.000100,0.000100,160382.82,229.96
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:DiscountCurve/EUR/13/20Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:DiscountCurve/EUR/14/25Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:DiscountCurve/EUR/15/30Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/0/2W,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/1/1M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/2/3M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/3/6M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/4/9M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/5/1Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/6/2Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/7/3Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/8/4Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/9/5Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/10/7Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/12/15Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/13/20Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/14/25Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EONIA/15/30Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/0/2W,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/1/1M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/2/3M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/3/6M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/4/9M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/5/1Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/6/2Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/7/3Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/8/4Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/9/5Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/10/7Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/12/15Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/13/20Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/14/25Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-1M/15/30Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/0/2W,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/1/1M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/2/3M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/3/6M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/4/9M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/5/1Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/6/2Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/7/3Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/8/4Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/9/5Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/10/7Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/12/15Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/13/20Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/14/25Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-3M/15/30Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/0/2W,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/1/1M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/6/2Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/7/3Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/8/4Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/9/5Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/10/7Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/11/10Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/12/15Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/13/20Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/14/25Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/11/10Y:IndexCurve/EUR-EURIBOR-6M/15/30Y,Cross,160152.87,0.000100,0.000100,160378.32,225.45
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:DiscountCurve/EUR/13/20Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:DiscountCurve/EUR/14/25Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:DiscountCurve/EUR/15/30Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/0/2W,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/1/1M,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/2/3M,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/3/6M,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/4/9M,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/5/1Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/6/2Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/7/3Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/8/4Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/9/5Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/10/7Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/11/10Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
parallel_rates,FX_PUT_OPTION,DiscountCurve/EUR/12/15Y:IndexCurve/EUR-EONIA/12/15Y,Cross,160152.87,0.000100,0.000100,160157.37,4.50
