#Sample,Regressor_0_USD,Regressor_1_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
871,1.176160,0.029435,909266.554671,0.000000,653182.958470,686717.490665,182817.980932,705967.607295
872,1.177707,0.011055,955325.749189,0.000000,653182.958470,686717.490665,-415207.359065,705967.607295
873,1.177761,-0.012548,1010170.438740,0.000000,653182.958470,686717.490665,615934.364189,705967.607295
874,1.179489,-0.012234,1010561.946988,0.000000,653182.958470,686717.490665,708145.297403,705967.607295
875,1.180459,-0.001563,986800.334893,0.000000,653182.958470,686717.490665,-1089935.994039,705967.607295
876,1.180721,0.031982,906090.742257,0.000000,653182.958470,686717.490665,411210.363944,705967.607295
877,1.181668,0.046066,870592.804150,0.000000,653182.958470,686717.490665,-433576.114108,705967.607295
878,1.182162,-0.010345,1007991.566736,0.000000,653182.958470,686717.490665,80669.280578,705967.607295
879,1.183253,0.016473,946066.010574,0.000000,653182.958470,686717.490665,-611685.724612,705967.607295
880,1.184080,0.015990,947791.181553,0.000000,653182.958470,686717.490665,-10071.831654,705967.607295
881,1.185835,0.015098,951122.250793,0.000000,653182.958470,686717.490665,-99319.525173,705967.607295
882,1.185889,0.032615,908157.424652,0.000000,653182.958470,686717.490665,625886.844880,705967.607295
883,1.186385,-0.007130,1003392.853157,0.000000,653182.958470,686717.490665,73388.336141,705967.607295
884,1.188969,0.010313,964624.501373,0.000000,653182.958470,686717.490665,15432.948625,705967.607295
885,1.189537,0.030001,917261.803027,0.000000,653182.958470,686717.490665,-537876.533026,705967.607295
886,1.189807,0.037919,897538.450991,0.000000,653182.958470,686717.490665,-35869.370695,705967.607295
887,1.191627,-0.008674,1010235.704825,0.000000,653182.958470,686717.490665,63115.181027,705967.607295
888,1.194174,0.031828,915960.539288,0.000000,653182.958470,686717.490665,-114937.447748,705967.607295
889,1.194901,0.001225,989747.715321,0.000000,653182.958470,686717.490665,289208.035123,705967.607295
890,1.195094,0.010028,969364.541147,829762.069175,653182.958470,686717.490665,-526967.952655,705967.607295
891,1.196206,0.005843,979897.172223,0.000000,653182.958470,686717.490665,-100674.204936,705967.607295
892,1.197130,-0.002482,999692.656337,0.000000,653182.958470,686717.490665,180856.044746,705967.607295
893,1.201061,0.034226,914814.522166,0.000000,653182.958470,686717.490665,-352053.879052,705967.607295
894,1.201322,-0.014096,1028484.258574,0.000000,653182.958470,686717.490665,282330.226055,705967.607295
895,1.201403,0.022448,943973.521970,0.000000,653182.958470,686717.490665,-305111.126798,705967.607295
896,1.203005,-0.020291,1043176.807057,0.000000,653182.958470,686717.490665,592275.685965,705967.607295
897,1.205345,0.016680,960455.202907,0.000000,653182.958470,686717.490665,114212.375472,705967.607295
898,1.205895,0.023993,943293.934946,0.000000,653182.958470,686717.490665,236113.687605,705967.607295
899,1.207899,0.035395,916698.042564,0.000000,653182.958470,686717.490665,-3664.067679,705967.607295
900,1.209486,0.027218,937921.113899,0.000000,653182.958470,686717.490665,1088177.751652,705967.607295
901,1.212052,0.028696,936080.118397,0.000000,653182.958470,686717.490665,627803.039468,705967.607295
902,1.212185,0.020495,955955.785591,0.000000,653182.958470,686717.490665,165229.708204,705967.607295
903,1.214538,0.023723,949809.660231,0.000000,653182.958470,686717.490665,274612.213752,705967.607295
904,1.216300,0.008711,986368.212271,0.000000,653182.958470,686717.490665,-181067.609802,705967.607295
905,1.217279,0.022157,955409.204076,0.000000,653182.958470,686717.490665,339202.244256,705967.607295
906,1.218149,-0.006962,1023149.506844,0.000000,653182.958470,686717.490665,309469.927701,705967.607295
907,1.218633,0.002031,1003198.934722,0.000000,653182.958470,686717.490665,-950667.084577,705967.607295
908,1.219046,0.038456,916887.499433,0.000000,653182.958470,686717.490665,82296.657066,705967.607295
909,1.219055,0.027338,944162.941874,0.000000,653182.958470,686717.490665,189130.792339,705967.607295
910,1.220928,-0.021657,1057107.613951,0.000000,653182.958470,686717.490665,-432313.405300,705967.607295
911,1.226689,0.003993,1003894.195786,0.000000,653182.958470,686717.490665,-344237.203312,705967.607295
912,1.231995,0.010992,991299.196306,0.000000,653182.958470,686717.490665,-159064.357123,705967.607295
913,1.233376,0.013385,986673.882007,846614.883310,653182.958470,686717.490665,-147903.166442,705967.607295
914,1.233676,-0.020078,1061435.343698,0.000000,653182.958470,686717.490665,487547.329169,705967.607295
915,1.234941,0.004697,1007566.807968,0.000000,653182.958470,686717.490665,-89348.290314,705967.607295
916,1.235535,0.011319,992837.520289,0.000000,653182.958470,686717.490665,-296755.492368,705967.607295
917,1.239442,0.010076,998207.821053,0.000000,653182.958470,686717.490665,95601.557229,705967.607295
918,1.240135,0.021878,971310.528942,0.000000,653182.958470,686717.490665,569850.751090,705967.607295
919,1.240912,0.031930,947924.296906,0.000000,653182.958470,686717.490665,29858.420295,705967.607295
920,1.241749,0.002265,1017367.371088,0.000000,653182.958470,686717.490665,-191500.699299,705967.607295
921,1.242685,-0.001560,1026497.085820,0.000000,653182.958470,686717.490665,-569023.341942,705967.607295
922,1.243419,0.034631,943108.349852,0.000000,653182.958470,686717.490665,-307652.017583,705967.607295
923,1.245454,0.019803,979666.191952,0.000000,653182.958470,686717.490665,158623.743830,705967.607295
924,1.249613,0.036020,943965.445820,0.000000,653182.958470,686717.490665,83804.034767,705967.607295
925,1.249704,-0.002846,1033723.539363,0.000000,653182.958470,686717.490665,336283.884409,705967.607295
926,1.250214,0.034915,947040.306030,854076.199707,653182.958470,686717.490665,226145.929056,705967.607295
927,1.252392,0.016406,992050.890948,0.000000,653182.958470,686717.490665,-388080.427405,705967.607295
928,1.252577,0.005502,1016941.379090,0.000000,653182.958470,686717.490665,-846281.036083,705967.607295
929,1.259987,-0.014921,1066258.851082,0.000000,653182.958470,686717.490665,1065200.205371,705967.607295
930,1.261869,0.003198,1027921.435463,859260.298374,653182.958470,686717.490665,276285.097811,705967.607295
931,1.267327,-0.003382,1045784.980441,0.000000,653182.958470,686717.490665,-477764.251758,705967.607295
932,1.272425,0.028322,977502.839513,0.000000,653182.958470,686717.490665,-604621.287556,705967.607295
933,1.273121,-0.014613,1073486.551712,0.000000,653182.958470,686717.490665,15334.428630,705967.607295
934,1.284700,0.042905,951165.508608,0.000000,653182.958470,686717.490665,512418.661236,705967.607295
935,1.285241,0.001961,1045128.229699,0.000000,653182.958470,686717.490665,325690.635865,705967.607295
936,1.285790,-0.017288,1086673.663285,0.000000,653182.958470,686717.490665,7615.909963,705967.607295
937,1.292120,0.027566,992100.344975,0.000000,653182.958470,686717.490665,229719.528220,705967.607295
938,1.294878,-0.002668,1061038.797035,0.000000,653182.958470,686717.490665,-690693.428444,705967.607295
939,1.299180,0.021678,1010052.625444,0.000000,653182.958470,686717.490665,-317075.356302,705967.607295
940,1.302789,0.007466,1043891.770934,0.000000,653182.958470,686717.490665,-293539.537837,705967.607295
941,1.302922,0.028143,997750.676140,0.000000,653182.958470,686717.490665,-442248.487846,705967.607295
942,1.305858,0.004913,1051333.935756,0.000000,653182.958470,686717.490665,-95831.805476,705967.607295
943,1.312431,-0.011350,1089943.411595,0.000000,653182.958470,686717.490665,316363.237455,705967.607295
944,1.313992,0.014300,1035813.705431,0.000000,653182.958470,686717.490665,724841.114111,705967.607295
945,1.322771,0.002433,1066934.461318,0.000000,653182.958470,686717.490665,-298175.008333,705967.607295
946,1.325323,0.003772,1065606.193592,0.000000,653182.958470,686717.490665,34223.861947,705967.607295
947,1.326555,-0.006367,1087830.655164,0.000000,653182.958470,686717.490665,154669.012777,705967.607295
948,1.330276,-0.005527,1088267.028088,0.000000,653182.958470,686717.490665,-496393.603937,705967.607295
949,1.333475,0.023020,1028658.475492,0.000000,653182.958470,686717.490665,-64958.236945,705967.607295
950,1.344274,0.013794,1055517.643820,0.000000,653182.958470,686717.490665,-40090.264536,705967.607295
951,1.359300,0.009872,1072997.283544,0.000000,653182.958470,686717.490665,-529233.665734,705967.607295
952,1.372660,0.022781,1053358.896087,0.000000,653182.958470,686717.490665,147708.200240,705967.607295
953,1.372746,0.019325,1060872.692937,0.000000,653182.958470,686717.490665,140366.004855,705967.607295
954,1.382331,0.012377,1081422.301424,0.000000,653182.958470,686717.490665,-665900.249779,705967.607295
955,1.382768,0.043210,1014547.901619,0.000000,653182.958470,686717.490665,-376098.469249,705967.607295
956,1.382905,0.017403,1071108.863058,0.000000,653182.958470,686717.490665,394792.844408,705967.607295
957,1.388576,0.005261,1099988.627667,0.000000,653182.958470,686717.490665,50159.755478,705967.607295
958,1.388907,0.011147,1087905.161200,0.000000,653182.958470,686717.490665,-172829.367037,705967.607295
959,1.390943,0.021835,1066475.458695,0.000000,653182.958470,686717.490665,408356.690963,705967.607295
960,1.391123,0.021783,1066694.926345,0.000000,653182.958470,686717.490665,231539.445815,705967.607295
961,1.393716,0.006673,1100060.878803,0.000000,653182.958470,686717.490665,-241024.476202,705967.607295
962,1.394941,0.014978,1083421.698444,0.000000,653182.958470,686717.490665,56456.930314,705967.607295
963,1.396542,0.016970,1080170.437640,0.000000,653182.958470,686717.490665,304170.435904,705967.607295
964,1.402418,0.025743,1065021.497060,0.000000,653182.958470,686717.490665,-339261.024491,705967.607295
965,1.402469,0.009793,1098698.741905,0.000000,653182.958470,686717.490665,611106.769721,705967.607295
966,1.408143,0.019450,1081826.958524,0.000000,653182.958470,686717.490665,-621189.376947,705967.607295
967,1.409672,0.042721,1032519.921434,0.000000,653182.958470,686717.490665,-482594.049815,705967.607295
968,1.414223,0.005198,1114994.409018,0.000000,653182.958470,686717.490665,398160.912891,705967.607295
969,1.423190,0.028466,1071694.169065,933934.459474,653182.958470,686717.490665,728205.433646,705967.607295
970,1.427179,0.024674,1082109.720240,0.000000,653182.958470,686717.490665,-198053.192593,705967.607295
971,1.428378,0.027169,1077548.421282,0.000000,653182.958470,686717.490665,-220309.730878,705967.607295
972,1.431116,0.003408,1128308.908680,0.000000,653182.958470,686717.490665,-105739.831303,705967.607295
973,1.431197,-0.012212,1159517.682314,0.000000,653182.958470,686717.490665,373983.844622,705967.607295
974,1.435280,0.025883,1084365.002769,0.000000,653182.958470,686717.490665,257290.848545,705967.607295
975,1.444585,-0.002743,1148242.780580,0.000000,653182.958470,686717.490665,95590.014586,705967.607295
976,1.450781,-0.010927,1167806.779057,0.000000,653182.958470,686717.490665,216523.840507,705967.607295
977,1.458138,-0.000522,1151404.670860,0.000000,653182.958470,686717.490665,317369.801610,705967.607295
978,1.460575,0.014993,1121626.906268,0.000000,653182.958470,686717.490665,92876.912416,705967.607295
979,1.463074,0.005705,1141775.918129,0.000000,653182.958470,686717.490665,719475.134106,705967.607295
980,1.476013,0.009696,1141076.953053,0.000000,653182.958470,686717.490665,430441.706061,705967.607295
981,1.478319,0.025549,1110253.078399,0.000000,653182.958470,686717.490665,28020.462159,705967.607295
982,1.497784,0.012991,1146728.507416,0.000000,653182.958470,686717.490665,700938.563529,705967.607295
983,1.515295,-0.003822,1189209.124248,0.000000,653182.958470,686717.490665,-790359.333553,705967.607295
984,1.532887,-0.021789,1232407.256635,0.000000,653182.958470,686717.490665,376021.485985,705967.607295
985,1.536411,0.024354,1145748.781674,0.000000,653182.958470,686717.490665,725879.820084,705967.607295
986,1.540882,-0.010664,1215862.143584,0.000000,653182.958470,686717.490665,-279043.025152,705967.607295
987,1.547557,0.011844,1176503.153942,0.000000,653182.958470,686717.490665,-788949.296459,705967.607295
988,1.556409,-0.010031,1222856.157738,0.000000,653182.958470,686717.490665,-1045858.857288,705967.607295
989,1.567339,0.019320,1172795.711749,0.000000,653182.958470,686717.490665,-480191.219514,705967.607295
990,1.585533,0.008083,1204204.914059,0.000000,653182.958470,686717.490665,423427.646294,705967.607295
991,1.600035,-0.025838,1274192.544478,0.000000,653182.958470,686717.490665,451243.825823,705967.607295
992,1.635144,0.003891,1238134.049971,0.000000,653182.958470,686717.490665,1469902.765011,705967.607295
993,1.646906,0.012437,1228444.958534,0.000000,653182.958470,686717.490665,-225176.235949,705967.607295
994,1.676535,-0.005631,1276560.676398,0.000000,653182.958470,686717.490665,-352360.917414,705967.607295
995,1.686507,0.006312,1260122.461253,0.000000,653182.958470,686717.490665,12946.436830,705967.607295
996,1.737580,0.017163,1266486.176401,0.000000,653182.958470,686717.490665,-355175.777456,705967.607295
997,1.786328,0.010907,1301984.533804,0.000000,653182.958470,686717.490665,-220173.055966,705967.607295
998,1.851095,0.020097,1317733.021054,0.000000,653182.958470,686717.490665,-135028.000728,705967.607295
999,2.132139,-0.007638,1491323.163767,0.000000,653182.958470,686717.490665,-1052883.142817,705967.607295
