#Portfolio,RiskClass,RiskType,PLDate1,PLDate2,PLAmount
All,InterestRate,All,2018-07-06,2018-07-20,-2672.242134
All,InterestRate,All,2018-07-09,2018-07-23,31821.191019
All,InterestRate,All,2018-07-10,2018-07-24,7519.536512
All,InterestRate,All,2018-07-11,2018-07-25,-3386.868988
All,InterestRate,All,2018-07-12,2018-07-26,-14614.160639
All,InterestRate,All,2018-07-13,2018-07-27,-26634.838601
All,InterestRate,All,2018-07-16,2018-07-30,-21765.779450
All,InterestRate,All,2018-07-17,2018-07-31,-12791.422922
All,InterestRate,All,2018-07-18,2018-08-01,-10295.415889
All,InterestRate,All,2018-07-19,2018-08-02,-2763.531086
All,InterestRate,All,2018-07-20,2018-08-03,-28121.195312
All,InterestRate,All,2018-07-23,2018-08-06,-11552.551245
All,InterestRate,All,2018-07-24,2018-08-07,-10952.230732
All,InterestRate,All,2018-07-25,2018-08-08,-30196.492784
All,InterestRate,All,2018-07-26,2018-08-09,-16490.285487
All,InterestRate,All,2018-07-27,2018-08-10,-21286.391467
All,InterestRate,All,2018-07-30,2018-08-13,-26055.640197
All,InterestRate,All,2018-07-31,2018-08-14,-13272.593809
All,InterestRate,All,2018-08-01,2018-08-15,-5185.329034
All,InterestRate,All,2018-08-02,2018-08-16,-23365.068971
All,InterestRate,All,2018-08-03,2018-08-17,-18155.214242
All,InterestRate,All,2018-08-06,2018-08-20,-48727.582062
All,InterestRate,All,2018-08-07,2018-08-21,-23473.419672
All,InterestRate,All,2018-08-08,2018-08-22,368.345910
All,InterestRate,All,2018-08-09,2018-08-23,-27010.495845
All,InterestRate,All,2018-08-10,2018-08-24,-14857.324934
All,InterestRate,All,2018-08-14,2018-08-28,-33509.415978
All,InterestRate,All,2018-08-15,2018-08-29,-56206.699408
All,InterestRate,All,2018-08-16,2018-08-30,-68919.008300
All,InterestRate,All,2018-08-17,2018-08-31,-35779.858384
All,InterestRate,All,2018-08-20,2018-09-04,4951.899911
All,InterestRate,All,2018-08-21,2018-09-05,-8991.827919
All,InterestRate,All,2018-08-22,2018-09-06,-23490.552931
All,InterestRate,All,2018-08-23,2018-09-07,8213.442252
All,InterestRate,All,2018-08-24,2018-09-10,27936.406618
All,InterestRate,All,2018-08-28,2018-09-12,44785.421577
All,InterestRate,All,2018-08-29,2018-09-13,76286.477198
All,InterestRate,All,2018-08-30,2018-09-14,83940.138719
All,InterestRate,All,2018-08-31,2018-09-17,55289.399678
All,InterestRate,All,2018-09-04,2018-09-18,35669.340505
All,InterestRate,All,2018-09-05,2018-09-19,22925.434627
All,InterestRate,All,2018-09-06,2018-09-20,36410.793098
All,InterestRate,All,2018-09-07,2018-09-21,-7533.405858
All,InterestRate,All,2018-09-10,2018-09-24,-24362.641141
All,InterestRate,All,2018-09-11,2018-09-25,-35498.275311
All,InterestRate,All,2018-09-12,2018-09-26,-25734.687974
All,InterestRate,All,2018-09-13,2018-09-27,-49564.207033
All,InterestRate,All,2018-09-14,2018-09-28,-34155.320658
All,InterestRate,All,2018-09-17,2018-10-01,-25461.868922
All,InterestRate,All,2018-09-18,2018-10-02,-28599.363960
All,InterestRate,All,2018-09-19,2018-10-03,596.084059
All,InterestRate,All,2018-09-20,2018-10-04,14805.568853
All,InterestRate,All,2018-09-21,2018-10-05,37693.730597
All,InterestRate,All,2018-09-24,2018-10-09,35774.657680
All,InterestRate,All,2018-09-25,2018-10-10,41476.298836
All,InterestRate,All,2018-09-26,2018-10-11,22420.776775
All,InterestRate,All,2018-09-27,2018-10-12,11061.703359
All,InterestRate,All,2018-09-28,2018-10-15,40507.196668
All,InterestRate,All,2018-10-01,2018-10-16,32351.848327
All,InterestRate,All,2018-10-02,2018-10-17,7693.157012
All,InterestRate,All,2018-10-03,2018-10-18,-9280.507211
All,InterestRate,All,2018-10-04,2018-10-19,-2377.450064
All,InterestRate,All,2018-10-05,2018-10-22,12550.434507
All,InterestRate,All,2018-10-09,2018-10-23,7847.826472
All,InterestRate,All,2018-10-10,2018-10-24,8772.467599
All,InterestRate,All,2018-10-11,2018-10-25,30476.650380
All,InterestRate,All,2018-10-12,2018-10-26,29443.832093
All,InterestRate,All,2018-10-15,2018-10-29,-27166.894984
